timestamp,src_mac,dst_mac,eth_type,protocol,src_ip,dst_ip,src_port,dst_port,pkt_size,ttl,iat,flow_duration,pkts_per_flow,bytes_per_flow,flow_table_util,new_flow_rate,port_entropy,flow_pkt_ratio,burst_score,entropy_delta,spoofing_conf,label
1778820947.2934663,00:50:56:2D:7E:04,08:00:27:7d:2d:b0,2048,6,71.177.34.22,10.193.26.182,64581,25,64,32,0.09448,1.668475,26,1664,0.362228,0.1,1.568392,0.006417,0.59935,0.401248,0.115128,0
1778820709.906366,40:31:ae:da:bb:be,00:1B:21:1F:8A:05,2048,6,77.50.152.111,10.0.3.1,48968,25,128,128,0.122062,2.49821,8,1024,0.603322,44.665694,3.841823,13.948038,17.879076,1.659806,0.221266,1
1778820726.1106033,b4:4c:6e:88:ad:9d,00:1B:21:1F:8A:05,2048,6,192.168.164.71,192.168.1.1,7093,34234,1500,64,0.654329,1.325148,29,43500,0.193055,0.189012,0.173317,0.008637,0.142635,0.860446,0.063071,1
1778820533.0738816,00:50:56:2D:7E:04,e6:6c:b8:84:96:43,2048,6,10.0.3.181,124.129.146.200,57189,8080,64,64,0.168822,1.098737,3,192,0.450885,0.1,1.700909,0.036625,0.910136,1.12904,0.091574,0
1778820370.861949,08:00:27:4A:6B:03,00:0C:29:3B:5C:02,2048,6,172.24.221.65,10.0.3.95,65515,22,64,128,0.084402,1.826617,19,1216,0.262559,2.978957,0.675365,0.28639,16.308599,0.59632,0.011873,0
1778820713.7506087,08:00:27:4A:6B:03,08:00:27:4A:6B:03,2048,17,178.227.144.199,10.0.3.1,29196,514,512,128,0.007047,1.543103,3,1536,0.270223,15.157245,0.638443,7.796395,9.822578,0.966137,0.104792,1
1778820715.854818,59:05:db:36:e9:bb,00:25:9C:0E:9B:06,2048,17,156.43.138.239,10.0.1.1,3499,80,1024,32,0.552347,1.732496,68,69632,0.541405,6.925652,0.944673,0.176451,3.9975,1.187839,0.082564,1
1778821180.100036,00:1A:2B:3C:4D:01,16:ed:50:eb:00:06,2048,6,93.72.174.223,10.18.219.79,58619,8080,1500,64,0.028943,23.608697,138,207000,0.430982,0.1,1.496251,0.017108,0.042357,0.425777,0.092622,0
1778820696.726597,00:1A:2B:3C:4D:01,00:1B:21:1F:8A:05,2048,6,10.0.3.213,20.208.206.187,52174,443,1500,128,0.001123,38.484499,209,313500,0.668914,0.8656,1.52357,0.159389,0.224922,0.629092,0.034658,0
1778820870.1744976,00:25:9C:78:79:6f,00:0C:29:f5:88:a2,2048,6,10.0.3.239,172.25.103.75,7302,843,128,32,0.014016,0.288061,1,128,0.036627,9.514459,4.131415,2.740745,95.144591,1.412949,0.273224,0
1778820709.256411,00:25:9C:78:46:1a,00:50:56:2D:7E:04,2048,6,172.21.108.66,10.0.2.1,47997,443,256,128,1.870097,1.141921,4,1024,0.57974,7.052663,0.1,2.013396,6.176141,1.440025,0.093535,1
1778820625.0295515,00:25:9C:0E:9B:06,00:25:9C:0E:9B:06,2048,6,10.0.2.200,28.181.24.245,49646,8080,1500,128,0.023074,69.550508,170,255000,0.595805,4.258749,1.601426,1.742342,0.612325,0.564294,0.053659,0
1778820564.605224,08:00:27:4A:6B:03,00:1A:2B:3C:4D:01,2048,6,10.0.1.166,10.0.3.222,53935,8080,512,128,0.121055,1.424227,48,24576,0.233028,7.922122,0.965592,0.23506,55.624004,0.185044,0.030647,0
1778820710.728966,f0:54:b1:58:97:59,00:1B:21:1F:8A:05,2048,6,172.23.207.122,10.0.2.1,35671,38402,128,64,0.006303,0.249057,7,896,0.711387,74.611232,2.427675,2.654641,299.574346,1.179893,0.088349,1
1778820405.2152238,55:4c:12:b5:3d:68,00:0C:29:3B:5C:02,2048,6,146.235.144.188,45.180.22.13,64453,554,1500,128,0.042286,92.041153,241,361500,0.311826,5.001077,1.232495,1.909979,0.543352,0.038802,0.032272,0
1778820700.3489103,00:0C:29:f2:79:25,00:0C:29:3B:5C:02,2048,17,172.19.211.252,172.16.0.1,48793,80,128,128,0.113868,0.829911,9,1152,0.379233,19.247397,5.006041,1.774847,23.192129,0.240146,0.455579,1
1778820292.75446,cd:06:01:e6:c1:47,00:1B:21:1F:8A:05,2048,6,10.65.61.149,192.168.212.222,57723,110,512,32,0.168632,1.50676,16,8192,0.291942,3.872588,0.85468,0.364691,25.701418,0.532045,0.025417,0
1778820705.6020162,2c:19:27:45:23:3e,00:50:56:2D:7E:04,2048,6,10.18.88.102,172.16.0.1,2867,44628,256,255,0.065242,1.21418,1,256,0.800129,59.522846,4.983841,72.271458,49.023077,0.846504,0.61052,1
1778820718.3692038,15:3b:cd:c5:92:54,00:25:9C:0E:9B:06,2048,17,118.167.192.121,10.0.3.1,16435,443,128,64,0.081427,0.138853,9,1152,0.254287,23.414393,1.550898,0.361239,168.6278,1.442944,0.697966,1
1778820725.6876554,7a:8c:4a:55:fa:53,08:00:27:4A:6B:03,2048,17,177.225.163.92,10.0.2.1,41405,53,64,64,0.001116,0.449183,3,192,0.925027,35.776018,5.5,5.356657,79.646903,1.198845,0.16285,1
1778820323.0450828,00:0C:29:3B:5C:02,00:50:56:42:1f:6e,2048,6,221.19.76.92,203.35.206.224,62200,80,128,64,0.041785,2.424577,37,4736,0.265218,5.531903,1.559216,0.362501,22.815946,0.441081,0.03735,0
1778820539.1466389,00:1A:2B:3C:4D:01,99:25:47:6d:a3:56,2048,6,150.0.196.196,10.0.1.24,54867,8080,128,255,0.008667,1.579809,24,3072,0.324841,13.99416,0.691762,0.921171,88.581352,0.498457,0.050265,0
1778821314.1920655,00:1A:2B:3C:4D:01,00:25:9C:ed:55:7c,2048,6,62.243.93.151,10.0.1.96,44323,77,64,128,0.049147,0.040067,1,64,0.23342,35.438074,2.694191,1.419884,100.0,0.795488,0.104798,0
1778820752.3130214,3a:e9:d6:1e:e7:93,00:25:9C:0E:9B:06,2048,6,112.1.75.182,172.16.0.1,37821,80,64,32,1.658946,2.084376,8,512,0.130187,25.263428,0.591068,6.582309,12.120382,0.754085,0.258249,1
1778820680.9310005,00:0C:29:3B:5C:02,08:00:27:4A:6B:03,2048,6,192.168.181.49,10.0.1.177,51355,80,256,64,0.060878,2.329474,8,2048,0.158932,4.738624,0.567757,1.379812,20.342039,0.932943,0.01614,0
1778820220.0505524,00:25:9C:0E:9B:06,cf:6d:db:a9:c6:3f,2048,6,172.31.135.161,141.3.191.176,57110,8080,1500,128,0.03762,38.051792,152,228000,0.543872,0.1,0.937427,0.025034,0.02628,0.427855,0.051867,0
1778820710.3818588,da:06:da:ac:9f:3e,00:1A:2B:3C:4D:01,2048,6,172.26.220.191,10.0.2.1,21735,3306,512,255,0.114345,2.28848,5,2560,0.423879,29.189277,3.854437,13.359815,12.754875,0.945635,0.197428,1
1778820711.679724,3e:79:7d:a4:d5:e0,00:1A:2B:3C:4D:01,2048,6,54.251.160.43,10.0.1.1,9018,39755,1500,64,0.011574,1.388803,1,1500,0.820303,110.897535,4.547345,154.014865,79.851144,1.105723,0.317812,1
1778820355.1232622,00:1B:21:1F:8A:05,00:25:9C:0E:9B:06,2048,17,135.91.189.175,26.234.95.229,51542,53,512,64,0.085468,0.169327,1,512,0.184555,4.909005,0.838027,0.831229,49.09005,0.589614,0.033966,0
1778820660.0223045,b3:bd:dc:97:9f:27,22:40:85:6c:d5:21,2048,6,10.0.3.4,193.21.225.103,59326,80,1500,64,0.177609,1.444076,38,57000,0.255725,11.458368,0.913521,0.435441,79.347417,0.935751,0.01,0
1778820264.6673274,00:50:56:2D:7E:04,ee:a2:f7:84:12:2a,2048,6,10.0.4.243,172.22.102.103,3440,831,64,255,0.020826,1.365645,2,128,0.474111,17.786718,4.056381,12.145173,100.0,1.401666,0.535712,0
1778821105.833748,31:c9:29:77:ea:2b,0e:fb:73:49:f8:3e,2048,6,10.0.2.90,172.29.212.55,12637,910,64,64,0.157687,0.091257,1,64,0.465052,1.106172,3.212345,0.100946,11.061719,0.6703,0.430692,0
1778820219.7551062,00:50:56:2D:7E:04,00:1A:2B:97:cd:2d,2048,17,10.0.1.86,10.27.32.83,51081,53,64,128,0.001289,0.116304,1,64,0.143407,0.698681,1.705391,0.081259,6.986814,0.685639,0.048134,0
1778821132.7491293,00:50:56:2D:7E:04,00:0C:29:4a:11:95,2048,6,192.168.149.99,77.17.240.35,50654,110,64,128,0.189961,1.840602,53,3392,0.238996,0.1,1.172709,0.003473,0.543301,0.430094,0.04804,0
1778820219.4513776,0b:3d:83:96:c8:16,00:25:9C:0E:9B:06,2048,6,10.93.114.222,10.0.2.6,50542,443,1500,128,0.024447,86.906294,101,151500,0.471898,0.1,1.616944,0.086046,0.011507,1.041886,0.019275,0
1778820716.8885841,00:25:9C:0E:9B:06,00:1B:21:1F:8A:05,2048,6,106.236.169.97,172.16.0.1,24565,443,128,128,0.002723,0.880181,2,256,0.379687,40.879999,3.773668,17.990903,46.444982,0.888424,0.640757,1
1778820680.3575902,de:35:4e:80:56:4b,00:1B:21:47:2f:1c,2048,6,10.0.4.23,22.63.241.103,54581,3306,512,64,0.029584,1.026777,10,5120,0.349814,0.1,0.963501,0.010268,0.973922,0.818258,0.088922,0
1778820608.6247935,00:25:9C:0E:9B:06,00:25:9C:0E:9B:06,2048,6,200.121.217.114,10.219.249.62,62505,3306,64,64,0.039914,1.894936,16,1024,0.346048,0.1,1.668152,0.011843,0.527722,0.6012,0.072436,0
1778820764.3074918,00:25:9C:0E:9B:06,08:00:27:4A:6B:03,2048,6,223.77.195.54,10.23.227.180,31805,690,128,128,0.027133,1.695391,1,128,0.353266,4.495547,3.767928,7.62171,26.516281,0.460664,0.294737,0
1778820734.0922012,08:00:27:b7:9b:37,45:62:80:35:04:91,2048,17,172.23.197.38,10.139.137.26,63748,53,64,64,0.302975,0.012068,1,64,0.148926,12.372586,0.561976,0.149314,100.0,0.084695,0.118901,0
1778820496.714571,00:25:9C:0E:9B:06,00:25:9C:29:da:29,2048,6,10.0.1.208,61.207.160.251,51450,21,1024,128,0.034007,1.630872,21,21504,0.126952,4.478494,0.516124,0.347802,27.460733,0.727924,0.01,0
1778820217.4708498,84:50:90:6c:39:71,08:00:27:21:70:0c,2048,17,10.0.1.190,20.7.161.220,52459,53,64,64,0.059163,0.254376,2,128,0.221461,20.524918,1.509087,2.610518,100.0,0.502181,0.01,0
1778820728.9228706,54:1d:3e:ce:6c:29,00:1A:2B:3C:4D:01,2048,17,50.177.195.16,10.0.3.1,16330,443,128,64,0.102839,0.706037,4,512,0.431279,8.103799,3.901448,1.430395,11.47787,1.083104,0.297422,1
1778820709.3823736,00:0C:29:3B:5C:02,00:1A:2B:3C:4D:01,2048,6,172.22.2.217,10.0.3.1,11602,63758,1500,128,0.229411,1.484567,14,21000,0.639786,33.412251,3.112581,3.543053,22.506387,0.651135,0.103071,1
1778821221.0499172,00:1B:21:1F:8A:05,00:1B:21:1F:8A:05,2048,6,10.0.1.95,10.171.66.127,58350,443,64,64,0.315136,1.137381,25,1600,0.143505,12.792371,1.043776,0.581992,100.0,0.830107,0.070053,0
1778820723.8326693,bc:bc:ea:34:94:cb,00:1A:2B:3C:4D:01,2048,6,124.248.192.227,10.0.3.1,18843,28173,256,128,0.022432,0.845412,1,256,0.827669,63.380472,5.5,53.582622,74.969908,0.712496,0.615545,1
1778820696.4564552,32:e9:40:94:93:0d,00:0C:29:3B:5C:02,2048,6,10.90.97.66,10.0.2.1,55816,22,128,255,0.367699,1.36239,12,1536,0.211172,0.1,1.5627,0.011353,0.0734,1.479216,0.17858,1
1778820287.2759967,34:f2:4c:9a:f2:2b,00:1A:2B:3C:4D:01,2048,17,126.87.155.22,125.102.122.60,61079,53,64,128,0.184279,0.014398,1,64,0.181771,0.1,0.860875,0.00144,1.0,0.259604,0.01,0
1778820698.7519727,08:00:27:17:11:20,00:25:9C:0E:9B:06,2048,6,192.168.123.179,10.0.1.1,21309,8080,1500,128,1.599189,1.526589,16,24000,0.142237,0.1,1.277218,0.009541,0.065506,1.324685,0.111469,1
1778820631.3297772,00:25:9C:0E:9B:06,00:50:56:2D:7E:04,2048,6,15.230.128.145,10.0.2.159,9977,739,128,64,0.050923,0.056213,1,128,0.2452,5.231579,3.303715,0.294081,52.315786,0.673943,0.390064,0
1778820841.400994,ba:54:c1:f6:fa:ce,00:0C:29:3B:5C:02,2048,6,119.37.14.75,10.17.203.34,65499,8080,1024,32,0.089986,2.088937,26,26624,0.2455,0.1,0.767651,0.008034,0.478712,0.573149,0.05684,0
1778820392.0763767,00:1A:2B:3C:4D:01,66:98:6d:9b:b8:ed,2048,17,10.0.2.146,56.12.158.4,60094,53,64,128,0.366701,0.098392,1,64,0.170708,25.888956,0.85881,2.547254,100.0,0.510974,0.128987,0
1778820910.440451,08:00:27:4A:6B:03,00:25:9C:0E:9B:06,2048,6,10.0.3.203,69.121.162.56,63092,739,128,128,0.046075,0.064858,3,384,0.215638,1.448496,4.795705,0.031315,14.484959,1.396137,0.411828,0
1778820978.148569,31:1a:a2:da:44:ae,00:50:56:2D:7E:04,2048,17,172.17.86.105,98.117.162.165,53480,53,64,128,0.025082,0.187077,5,320,0.01,11.607305,1.338422,0.434291,100.0,0.168514,0.083446,0
1778820254.0338628,00:1A:2B:3C:4D:01,00:1B:21:1F:8A:05,2048,6,10.0.2.83,10.0.1.231,54689,8443,512,64,0.807943,0.858225,1,512,0.567958,4.740374,1.417682,4.068306,47.403736,0.421395,0.026744,0
1778820611.5704162,00:0C:29:3B:5C:02,cb:68:a3:e9:4e:25,2048,6,10.0.3.158,10.0.4.4,24817,56,64,64,0.02062,0.071664,1,64,0.441271,15.233085,3.320902,1.091669,100.0,0.315231,0.130337,0
1778820702.141563,00:50:56:2D:7E:04,00:50:56:2D:7E:04,2048,6,92.49.207.223,172.16.0.1,21532,40730,64,128,0.324819,1.598375,40,2560,0.01,0.1,0.1,0.003996,0.062564,0.736155,0.177082,1
1778820355.8639495,00:0C:29:3B:5C:02,00:25:9C:0E:9B:06,2048,6,156.37.70.77,192.168.231.231,58957,8080,128,128,0.555134,1.585766,29,3712,0.291782,1.697181,1.769266,0.092805,10.702595,0.908184,0.030401,0
1778820595.6575887,00:1A:2B:3C:4D:01,fc:b6:36:da:cf:b7,2048,17,10.24.26.96,10.0.1.193,61926,53,64,64,0.136841,0.027039,1,64,0.174843,9.917144,1.209307,0.268153,99.171441,0.851797,0.043187,0
1778820697.4409835,37:e2:55:76:a4:fb,00:50:56:2D:7E:04,2048,6,10.86.25.127,10.0.1.1,25676,3306,64,128,0.022822,0.678955,1,64,0.238252,18.23718,3.668818,12.382217,26.860676,1.295487,0.468898,1
1778820218.4100587,08:00:27:4A:6B:03,36:e0:8b:23:5e:a5,2048,6,162.130.252.223,10.93.96.104,16311,810,128,128,0.014934,0.870955,1,128,0.45968,14.561884,4.39677,12.682749,100.0,0.674885,0.482286,0
1778820710.2534065,07:f5:08:d6:d1:fa,00:0C:29:3B:5C:02,2048,6,39.215.99.99,192.168.1.1,48673,23642,256,255,0.011318,1.232388,7,1792,0.615983,23.760755,2.90062,4.18321,19.280257,0.914154,0.687203,1
1778820699.8706453,7a:72:b7:52:03:89,00:1B:21:1F:8A:05,2048,6,183.84.179.27,10.0.1.1,25579,46448,128,255,0.029508,0.49575,10,1280,0.489473,24.141077,2.317893,1.196793,48.696112,1.32668,0.679302,1
1778820746.4946573,00:1A:2B:ac:46:4a,00:50:56:2D:7E:04,2048,6,18.149.19.246,10.0.1.1,64000,53,128,64,0.003716,1.011684,5,640,0.753726,71.158953,3.697498,14.398076,70.33713,0.806132,0.656128,1
1778820733.6903913,08:00:27:e6:85:a2,08:00:27:4A:6B:03,2048,6,172.28.206.160,172.16.0.1,14191,44747,64,255,0.049164,0.92247,1,64,0.975168,16.949183,3.62523,15.635117,18.37369,0.738579,0.333507,1
1778820705.365465,00:1A:2B:9b:03:d1,00:0C:29:3B:5C:02,2048,6,213.0.164.98,10.0.3.1,28566,110,128,64,1.096091,2.373029,30,3840,0.360814,0.1,1.178927,0.00791,0.04214,0.866658,0.074015,1
1778821064.2746665,5b:29:85:b0:b6:9a,00:0C:29:3B:5C:02,2048,6,10.0.1.183,10.0.3.254,65287,143,256,64,0.078524,1.681779,42,10752,0.01,1.259191,1.330045,0.050421,7.487256,0.293804,0.084084,0
1778820515.6307166,00:0C:29:3B:5C:02,08:00:27:46:56:1e,2048,6,109.64.78.64,219.141.91.39,62881,443,512,255,0.394188,1.514104,29,14848,0.423572,0.1,0.972679,0.005221,0.660457,0.441921,0.034908,0
1778820718.2465606,7c:00:2b:e8:1c:ce,00:1A:2B:3C:4D:01,2048,6,8.113.250.19,172.16.0.1,54101,17413,128,128,0.040486,0.475316,5,640,0.25434,42.624208,3.779169,4.051992,89.675562,0.319003,0.19491,1
1778820731.8252292,4c:1f:15:0e:f5:56,00:0C:29:3B:5C:02,2048,6,10.177.223.181,192.168.1.1,40257,3306,512,128,0.008954,0.992325,16,8192,0.458712,8.416678,4.27018,0.522005,8.481775,0.301454,0.516109,1
1778820752.6520393,f9:68:af:8c:09:4b,00:1A:2B:3C:4D:01,2048,6,34.200.239.217,172.16.0.1,49008,8080,128,128,0.648911,2.160495,4,512,0.453576,3.495281,0.1,1.887884,1.617815,0.283058,0.154525,1
1778820905.2610285,00:50:56:2D:7E:04,74:c7:72:78:0a:61,2048,6,10.0.2.45,10.41.240.167,14616,441,128,64,0.059976,0.627768,1,128,0.324419,20.05477,3.570752,12.589749,100.0,0.409714,0.382712,0
1778821143.7907782,05:e5:44:ad:80:ff,a9:78:3c:e6:de:73,2048,6,10.0.2.71,192.168.57.3,53000,243,128,64,0.006062,0.467686,1,128,0.119742,24.25454,4.798124,11.343502,100.0,0.511752,0.20564,0
1778820742.739904,e0:7c:a2:f7:35:2a,00:1B:21:1F:8A:05,2048,6,71.255.122.1,10.0.3.1,14916,7792,128,128,0.038702,0.97588,4,512,1.0,45.565064,5.5,11.116512,46.691242,0.763827,0.607345,1
1778820699.4802785,2f:42:04:2e:d5:78,00:1B:21:1F:8A:05,2048,6,172.21.153.207,10.0.3.1,24097,40094,64,64,0.009016,0.779323,1,64,1.0,21.303037,5.163853,16.601947,27.33531,1.076244,0.584231,1
1778820704.665891,ce:d0:bf:8c:49:a2,00:25:9C:0E:9B:06,2048,6,220.209.60.186,10.0.3.1,5414,80,512,64,0.007339,0.844287,1,512,0.506898,0.1,4.057745,0.084429,0.118443,0.952187,0.253507,1
1778821236.7582536,00:50:56:2D:7E:04,f2:0e:84:f6:1c:e0,2048,6,217.29.12.76,172.79.237.189,56751,1935,1500,128,0.021157,24.966671,183,274500,0.580295,5.088668,1.338134,0.694246,2.038184,0.042554,0.075657,0
1778820220.336541,00:0C:29:45:a7:8a,00:25:9C:0E:9B:06,2048,17,169.100.69.98,172.28.201.51,58590,53,64,128,0.179197,0.193887,1,64,0.156581,1.88967,1.985215,0.366382,18.896699,0.495313,0.055684,0
1778821079.208258,00:1B:21:1F:8A:05,08:00:27:ff:2d:5a,2048,6,212.201.193.65,165.208.247.203,54744,21,512,128,0.128061,2.155805,8,4096,0.519141,0.1,1.657549,0.026948,0.463864,0.346369,0.044231,0
1778820711.6415386,35:4d:ee:75:ff:6c,00:1B:21:1F:8A:05,2048,17,213.216.130.150,10.0.1.1,37582,53,128,128,0.656093,2.587508,10,1280,0.292403,0.1,0.171816,0.025875,0.038647,1.119624,0.298385,1
1778821398.238705,00:1B:21:1F:8A:05,82:ff:0e:4c:cb:bf,2048,6,10.0.3.198,52.252.192.25,33272,763,64,128,0.066842,0.044689,2,128,0.38474,12.617754,3.933809,0.28194,100.0,0.579332,0.477164,0
1778820708.1811895,05:da:cb:60:1b:57,00:25:9C:0E:9B:06,2048,6,19.37.226.236,10.0.1.1,65476,39099,512,128,0.08372,0.952968,11,5632,0.118727,3.548859,1.580869,0.30745,3.724004,0.695049,0.125575,1
1778821689.4256506,00:0C:29:9d:e1:88,51:e2:97:2d:f1:c9,2048,6,49.162.181.67,10.0.1.30,53272,8080,1500,64,0.00655,24.986373,158,237000,0.707029,7.721854,0.54738,1.221146,3.090426,1.152899,0.037858,0
1778820704.025275,8a:1f:55:e1:7a:d7,00:1A:2B:3C:4D:01,2048,6,95.140.99.35,172.16.0.1,50101,59621,256,64,0.077941,0.94872,1,256,0.178379,15.689655,2.328337,14.885087,16.537712,1.263663,0.754905,1
1778820303.952505,00:1A:2B:3C:4D:01,00:50:56:1b:34:fd,2048,6,10.0.3.146,10.0.4.119,61262,8080,64,64,0.163488,1.095674,10,640,0.01,4.842216,0.802293,0.530549,44.193948,0.071109,0.018742,0
1778820718.1295922,00:1A:2B:3C:4D:01,00:0C:29:3B:5C:02,2048,6,10.180.15.154,10.0.1.1,33712,14760,512,255,0.016596,0.725932,5,2560,0.562785,33.539984,4.620639,4.869552,46.202628,0.971838,0.110695,1
1778820741.2180302,92:41:a0:e8:8f:e0,00:50:56:2D:7E:04,2048,6,172.16.224.194,10.0.2.1,7607,18804,256,32,0.034013,0.901367,11,2816,0.46591,19.392141,2.894829,1.58904,21.514142,0.828717,0.383211,1
1778820727.00377,00:1B:21:1F:8A:05,00:1B:21:1F:8A:05,2048,6,172.22.99.102,10.0.1.1,4974,21,64,64,0.000703,0.489461,1,64,0.949012,42.751854,4.287052,20.925345,87.344845,1.500933,0.56461,1
1778820509.8935916,81:57:6e:a9:51:1e,00:0C:29:3B:5C:02,2048,6,14.158.250.136,10.54.152.237,52572,443,64,128,0.427983,1.364322,9,576,0.377814,0.1,1.117894,0.015159,0.732965,0.031113,0.016132,0
1778820751.2193658,00:1B:21:1F:8A:05,08:00:27:4A:6B:03,2048,6,111.19.136.195,172.16.0.1,55308,53,64,128,0.302342,2.708853,17,1088,0.495073,6.943836,3.156653,1.10646,2.563386,0.915947,0.166123,1
1778820279.3541975,08:00:27:4A:6B:03,7b:02:71:10:cb:a6,2048,6,10.0.2.226,210.166.55.179,56520,143,128,64,0.32684,1.851398,32,4096,0.383882,3.18421,1.099506,0.184226,17.198946,1.077072,0.016531,0
1778820436.1162128,08:00:27:ad:f4:cf,bd:34:6b:b9:bc:7f,2048,6,10.0.2.121,56.253.124.31,59630,8080,1500,64,0.022878,91.003646,168,252000,0.542394,0.217801,1.014019,0.11798,0.023933,0.618522,0.089527,0
1778820703.989351,00:0C:29:4d:bb:0a,00:1A:2B:3C:4D:01,2048,6,192.168.180.195,10.0.3.1,4267,45215,128,128,0.038614,1.132195,3,384,0.632129,17.630085,3.21261,6.653563,15.5716,1.06556,0.432917,1
1778820445.384067,40:2f:fe:f5:62:c7,01:20:2b:06:0b:10,2048,6,139.121.59.254,41.209.104.123,65033,143,64,32,0.039386,1.991723,17,1088,0.196032,0.1,2.133402,0.011716,0.502078,0.212496,0.092158,0
1778821036.684491,00:25:9C:0E:9B:06,00:0C:29:3B:5C:02,2048,6,104.110.46.101,73.255.105.249,26797,924,128,128,0.022823,1.19006,1,128,0.196472,2.456744,3.320348,2.923674,20.643867,0.948657,0.636725,0
1778820208.3402607,08:00:27:4A:6B:03,bb:17:cd:1a:63:b9,2048,6,192.168.230.196,160.60.65.250,61132,8080,64,64,0.307489,1.379974,50,3200,0.267956,2.858787,1.051807,0.078901,20.716244,0.312797,0.01,0
1778820454.9176924,00:25:9C:93:05:9b,08:00:27:4A:6B:03,2048,6,10.0.4.207,192.168.200.89,43329,80,128,128,0.038276,0.25284,1,128,0.464045,5.319122,2.003374,1.344887,53.191216,0.988317,0.423816,0
1778820479.002692,00:50:56:2D:7E:04,00:50:56:07:dc:e3,2048,6,10.136.59.68,10.170.206.6,53463,8080,512,64,0.037311,1.6812,17,8704,0.335847,0.1,0.531094,0.009889,0.594813,0.714819,0.010717,0
1778820703.7090342,e6:40:52:3f:27:ce,00:1B:21:1F:8A:05,2048,6,10.159.15.193,172.16.0.1,52752,35294,512,64,0.653363,0.987635,14,7168,0.427792,2.338389,1.094856,0.164963,2.367664,0.487611,0.137668,1
1778821151.576757,00:50:56:2D:7E:04,62:16:18:4a:19:62,2048,6,10.0.2.52,10.0.4.119,52168,80,128,32,0.521296,1.448178,30,3840,0.509228,0.1,1.572791,0.004827,0.690523,0.08451,0.032542,0
1778820753.92999,00:1B:21:f7:b3:fb,08:00:27:4A:6B:03,2048,6,172.19.47.69,10.205.74.164,35137,547,64,255,0.010508,0.325821,1,64,0.217676,4.331274,4.57096,1.411221,43.312741,0.258405,0.401577,0
1778820205.7083461,00:0C:29:3B:5C:02,93:6a:fa:a2:f5:b2,2048,6,185.140.147.32,102.176.74.75,60501,80,512,128,0.458568,1.255435,34,17408,0.242196,11.450717,0.484026,0.422813,91.209169,0.290524,0.012498,0
1778820291.9491692,00:1A:2B:3C:4D:01,00:1A:2B:11:58:66,2048,6,10.0.4.198,10.0.4.74,65232,443,512,64,0.093222,1.459325,15,7680,0.201083,0.1,1.671869,0.009729,0.685248,0.234562,0.052273,0
1778820696.5071988,00:1A:2B:12:c9:50,00:1A:2B:3C:4D:01,2048,17,10.89.26.38,172.16.0.1,41276,80,1500,64,0.014562,1.43653,1,1500,0.570282,24.029868,3.673318,34.519625,16.727718,0.793224,0.118039,1
1778820258.5036654,00:50:56:2D:7E:04,bf:ff:ed:5b:a4:bf,2048,17,127.242.137.149,150.18.106.57,56832,53,128,64,0.04566,0.439121,1,128,0.165094,0.1,1.333882,0.043912,1.0,0.222855,0.046084,0
1778820991.6894453,00:1B:21:9e:05:d1,00:0C:29:3B:5C:02,2048,6,172.26.187.11,45.3.19.177,53344,22,256,64,0.310211,1.328155,7,1792,0.251693,2.369885,1.24902,0.449653,17.843436,0.080999,0.023928,0
1778820297.861167,00:1B:21:2e:53:2d,00:1B:21:1F:8A:05,2048,6,218.123.28.254,223.222.226.46,54620,554,1500,64,0.017578,54.460642,215,322500,0.466827,0.1,0.738816,0.025331,0.018362,0.112983,0.016088,0
1778820698.3665533,ce:ae:1c:fa:12:5f,00:1B:21:1F:8A:05,2048,17,10.152.88.193,10.0.3.1,20043,443,256,128,0.352867,1.916442,26,6656,0.158818,0.1,0.1,0.007371,0.05218,1.172052,0.183663,1
1778820698.2679255,f6:bd:aa:c1:60:01,08:00:27:4A:6B:03,2048,6,143.46.241.140,10.0.1.1,39319,44403,128,128,1.37485,1.895848,40,5120,0.152083,0.1,0.1,0.00474,0.052747,1.219675,0.20378,1
1778820696.8558323,08:00:27:4A:6B:03,00:50:56:2D:7E:04,2048,6,172.16.7.143,192.168.1.1,5142,26057,512,32,0.020135,1.314093,1,512,0.860471,46.387937,3.546485,60.958083,35.300335,0.476577,0.209274,1
1778820975.073,00:1A:2B:3C:4D:01,00:1B:21:5a:8e:32,2048,6,165.110.180.108,192.168.32.207,58019,443,512,32,0.358166,1.369421,14,7168,0.114434,0.1,0.546272,0.009782,0.730235,0.484404,0.03838,0
1778820227.3353505,00:0C:29:72:ab:4b,2f:fe:44:36:3c:59,2048,6,64.14.165.19,10.0.4.22,52020,110,256,64,0.165859,1.669005,13,3328,0.01,6.823429,1.523908,0.876026,40.883216,0.833702,0.044344,0
1778821055.4086633,00:0C:29:e1:18:e1,00:1A:2B:3C:4D:01,2048,6,96.186.247.199,192.168.66.252,57504,25,128,64,0.053701,2.016285,9,1152,0.406995,0.1,1.185872,0.022403,0.495962,0.04012,0.109168,0
1778821103.0278425,00:1A:2B:3C:4D:01,00:0C:29:3B:5C:02,2048,6,10.0.4.50,148.149.134.164,55796,110,256,128,0.112186,1.327201,13,3328,0.239256,0.242222,1.096187,0.024729,1.825057,1.067702,0.063246,0
1778820384.8133864,00:1B:21:1F:8A:05,df:19:2a:11:8c:04,2048,6,172.16.36.215,113.123.191.204,52570,25,256,64,0.109735,0.873574,18,4608,0.329557,2.169759,2.248748,0.105303,21.697589,0.357408,0.013179,0
